id,student_id,date,type,reason,description,amount,balance_after,ref_lesson_id,ref_homework_id,ref_item
22825,177,2026-05-06,earn,attendance,Darsga o'z vaqtida keldi,10,731,1027,,
22826,177,2026-05-08,earn,attendance,Darsga o'z vaqtida keldi,10,741,1028,,
22827,177,2026-05-14,earn,homework,Uy vazifasi (50 ball),9,750,,947,
22828,177,2026-05-11,earn,attendance,Darsga o'z vaqtida keldi,10,760,1029,,
22829,177,2026-05-11,earn,activity,Darsdagi faollik / to'g'ri javob,5,765,1029,,
22830,177,2026-05-13,earn,attendance,Darsga o'z vaqtida keldi,10,775,1030,,
22831,177,2026-05-15,earn,attendance_late,Kechikdi (12 daq),4,779,1031,,
22832,177,2026-05-18,earn,attendance,Darsga o'z vaqtida keldi,10,789,1032,,
22833,177,2026-05-20,earn,homework,Uy vazifasi (77 ball),11,800,,951,
22834,177,2026-05-20,earn,attendance,Darsga o'z vaqtida keldi,10,810,1033,,
22835,177,2026-05-22,earn,attendance,Darsga o'z vaqtida keldi,10,820,1034,,
22836,177,2026-05-25,earn,homework,Uy vazifasi (56 ball),8,828,,953,
22837,177,2026-05-25,penalty,absent_unexcused,Sababsiz qoldirdi,-5,823,1035,,
22838,177,2026-05-27,earn,attendance,Darsga o'z vaqtida keldi,10,833,1036,,
22839,177,2026-06-03,earn,homework,Uy vazifasi (50 ball),6,839,,955,
22840,177,2026-05-29,earn,attendance,Darsga o'z vaqtida keldi,10,849,1037,,
22841,177,2026-05-29,earn,homework,Uy vazifasi (83 ball),20,869,,956,
22842,177,2026-05-29,earn,activity,Darsdagi faollik / to'g'ri javob,15,884,1037,,
22843,177,2026-06-01,earn,attendance,Darsga o'z vaqtida keldi,10,894,1038,,
22844,177,2026-06-03,earn,attendance,Darsga o'z vaqtida keldi,10,904,1039,,
22845,177,2026-06-05,earn,attendance_late,Kechikdi (20 daq),4,908,1040,,
22846,177,2026-06-12,earn,homework,Uy vazifasi (58 ball),8,916,,958,
22847,177,2026-06-08,penalty,absent_unexcused,Sababsiz qoldirdi,-5,911,1041,,
22848,177,2026-06-10,earn,attendance_late,Kechikdi (12 daq),4,915,1042,,
22849,177,2026-06-12,earn,attendance,Darsga o'z vaqtida keldi,10,925,1043,,
22850,177,2026-06-15,earn,attendance,Darsga o'z vaqtida keldi,10,935,1044,,
22851,177,2026-06-19,earn,homework,Uy vazifasi (58 ball),17,952,,962,
22852,177,2026-06-15,earn,activity,Darsdagi faollik / to'g'ri javob,15,967,1044,,
22853,177,2026-06-17,earn,attendance,Darsga o'z vaqtida keldi,10,977,1045,,
22854,177,2026-06-19,earn,homework,Uy vazifasi (81 ball),16,993,,963,
22855,177,2026-06-19,earn,attendance,Darsga o'z vaqtida keldi,10,1003,1046,,
22856,177,2026-06-26,earn,homework,Uy vazifasi (54 ball),8,1011,,964,
22857,177,2026-06-22,earn,attendance,Darsga o'z vaqtida keldi,10,1021,1047,,
22858,177,2026-06-25,earn,homework,Uy vazifasi (70 ball),14,1035,,965,
22859,177,2026-06-24,earn,attendance,Darsga o'z vaqtida keldi,10,1045,1048,,
22860,177,2026-06-27,earn,homework,Uy vazifasi (59 ball),8,1053,,966,
22861,177,2026-06-24,earn,activity,Darsdagi faollik / to'g'ri javob,5,1058,1048,,
22862,177,2026-06-26,earn,attendance,Darsga o'z vaqtida keldi,10,1068,1049,,
22863,177,2026-07-03,earn,homework,Uy vazifasi (49 ball),5,1073,,967,
22864,177,2026-06-29,earn,attendance,Darsga o'z vaqtida keldi,10,1083,1050,,
22865,177,2026-06-29,earn,homework,Uy vazifasi (49 ball),9,1092,,968,
22866,177,2026-07-01,earn,attendance,Darsga o'z vaqtida keldi,10,1102,1051,,
22867,177,2026-07-01,earn,activity,Darsdagi faollik / to'g'ri javob,5,1107,1051,,
22868,177,2026-07-03,earn,attendance,Darsga o'z vaqtida keldi,10,1117,1052,,
22869,177,2026-07-03,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,1167,1052,,
22870,177,2026-07-04,earn,homework,Uy vazifasi (76 ball),22,1189,,969,
22871,177,2026-07-06,earn,attendance,Darsga o'z vaqtida keldi,10,1199,1053,,
22872,177,2026-07-13,earn,homework,Uy vazifasi (54 ball),8,1207,,970,
22873,177,2026-07-12,earn,homework,Uy vazifasi (61 ball),12,1219,,971,
22874,177,2026-07-10,earn,attendance,Darsga o'z vaqtida keldi,10,1229,1055,,
22875,177,2026-07-12,earn,homework,Uy vazifasi (64 ball),12,1241,,972,
22876,177,2026-07-13,earn,attendance_late,Kechikdi (12 daq),4,1245,1056,,
22877,177,2026-07-18,earn,homework,Uy vazifasi (69 ball),8,1253,,973,
22878,177,2026-07-15,earn,attendance,Darsga o'z vaqtida keldi,10,1263,1057,,
22879,177,2026-07-22,earn,homework,Uy vazifasi (51 ball),9,1272,,974,
22880,177,2026-07-17,earn,attendance,Darsga o'z vaqtida keldi,10,1282,1058,,
22881,177,2026-07-19,earn,homework,Uy vazifasi (78 ball),19,1301,,975,
22882,177,2026-07-20,earn,attendance,Darsga o'z vaqtida keldi,10,1311,1059,,
22883,177,2026-07-22,earn,homework,Uy vazifasi (63 ball),18,1329,,976,
22884,177,2026-07-20,spend,shop,Sotib oldi: Powerbank,-1200,129,,,Powerbank
22885,177,2026-07-22,earn,attendance,Darsga o'z vaqtida keldi,10,139,1060,,
22886,177,2026-07-22,earn,activity,Darsdagi faollik / to'g'ri javob,10,149,1060,,
22887,177,2026-07-24,earn,attendance,Darsga o'z vaqtida keldi,10,159,1061,,
22888,177,2026-07-27,earn,homework,Uy vazifasi (76 ball),13,172,,978,
22889,177,2026-07-27,earn,attendance,Darsga o'z vaqtida keldi,10,182,1062,,
22890,177,2026-07-29,earn,attendance_late,Kechikdi (6 daq),4,186,1063,,
22891,177,2026-08-04,earn,homework,Uy vazifasi (62 ball),7,193,,980,
22892,177,2026-04-06,earn,makeup_completed,Qoldirilgan darsni yopdi: Frame va Auto Layout,10,203,1011,,
22893,177,2026-04-09,earn,makeup_completed,Qoldirilgan darsni yopdi: Prototiplash,10,213,1014,,
22894,177,2026-04-27,earn,makeup_completed,Qoldirilgan darsni yopdi: Dizayn asoslari,10,223,1022,,
22895,177,2026-06-03,earn,makeup_completed,Qoldirilgan darsni yopdi: Portfolio,10,233,1035,,
22896,177,2026-07-31,earn,makeup_completed,Qoldirilgan darsni yopdi: Foydalanuvchi tadqiqoti,10,243,1064,,
22897,178,2026-02-09,earn,attendance,Darsga o'z vaqtida keldi,10,10,992,,
22898,178,2026-02-09,earn,homework,Uy vazifasi (67 ball),20,30,,914,
22899,178,2026-02-11,earn,attendance,Darsga o'z vaqtida keldi,10,40,993,,
22900,178,2026-02-13,earn,homework,Uy vazifasi (81 ball),20,60,,915,
22901,178,2026-02-13,earn,attendance,Darsga o'z vaqtida keldi,10,70,994,,
22902,178,2026-02-15,earn,homework,Uy vazifasi (87 ball),17,87,,916,
22903,178,2026-02-16,earn,attendance,Darsga o'z vaqtida keldi,10,97,995,,
22904,178,2026-02-18,earn,homework,Uy vazifasi (86 ball),17,114,,917,
22905,178,2026-02-18,earn,attendance_late,Kechikdi (25 daq),4,118,996,,
22906,178,2026-02-20,earn,homework,Uy vazifasi (78 ball),15,133,,918,
22907,178,2026-02-20,earn,attendance,Darsga o'z vaqtida keldi,10,143,997,,
22908,178,2026-02-20,earn,homework,Uy vazifasi (95 ball),19,162,,919,
22909,178,2026-02-20,earn,excellent_work,A'lo bajarilgan ish,25,187,,919,
22910,178,2026-02-23,earn,attendance,Darsga o'z vaqtida keldi,10,197,998,,
22911,178,2026-02-25,earn,attendance,Darsga o'z vaqtida keldi,10,207,999,,
22912,178,2026-02-26,earn,homework,Uy vazifasi (97 ball),29,236,,921,
22913,178,2026-02-26,earn,excellent_work,A'lo bajarilgan ish,25,261,,921,
22914,178,2026-02-27,earn,attendance,Darsga o'z vaqtida keldi,10,271,1000,,
22915,178,2026-03-02,earn,attendance,Darsga o'z vaqtida keldi,10,281,1001,,
22916,178,2026-03-04,earn,homework,Uy vazifasi (88 ball),17,298,,923,
22917,178,2026-03-08,earn,homework,Uy vazifasi (80 ball),16,314,,924,
22918,178,2026-03-06,earn,attendance,Darsga o'z vaqtida keldi,10,324,1003,,
22919,178,2026-03-09,earn,attendance,Darsga o'z vaqtida keldi,10,334,1004,,
22920,178,2026-03-12,earn,homework,Uy vazifasi (87 ball),17,351,,925,
22921,178,2026-03-11,earn,attendance,Darsga o'z vaqtida keldi,10,361,1005,,
22922,178,2026-03-14,earn,homework,Uy vazifasi (93 ball),27,388,,926,
22923,178,2026-03-11,earn,activity,Darsdagi faollik / to'g'ri javob,5,393,1005,,
22924,178,2026-03-13,earn,attendance,Darsga o'z vaqtida keldi,10,403,1006,,
22925,178,2026-03-17,earn,homework,Uy vazifasi (75 ball),11,414,,927,
22926,178,2026-03-16,earn,attendance,Darsga o'z vaqtida keldi,10,424,1007,,
22927,178,2026-03-24,earn,homework,Uy vazifasi (51 ball),7,431,,928,
22928,178,2026-03-18,earn,attendance_late,Kechikdi (14 daq),4,435,1008,,
22929,178,2026-03-25,earn,attendance,Darsga o'z vaqtida keldi,10,445,1009,,
22930,178,2026-03-25,earn,homework,Uy vazifasi (75 ball),18,463,,930,
22931,178,2026-03-27,earn,attendance,Darsga o'z vaqtida keldi,10,473,1010,,
22932,178,2026-03-28,earn,homework,Uy vazifasi (75 ball),15,488,,931,
22933,178,2026-03-27,earn,activity,Darsdagi faollik / to'g'ri javob,10,498,1010,,
22934,178,2026-03-30,earn,attendance,Darsga o'z vaqtida keldi,10,508,1011,,
22935,178,2026-04-03,earn,homework,Uy vazifasi (80 ball),20,528,,932,
22936,178,2026-04-01,earn,attendance,Darsga o'z vaqtida keldi,10,538,1012,,
22937,178,2026-04-06,earn,homework,Uy vazifasi (64 ball),7,545,,933,
22938,178,2026-04-03,penalty,absent_unexcused,Sababsiz qoldirdi,-5,540,1013,,
22939,178,2026-04-06,earn,attendance,Darsga o'z vaqtida keldi,10,550,1014,,
22940,178,2026-04-08,earn,homework,Uy vazifasi (81 ball),24,574,,935,
22941,178,2026-04-08,earn,attendance,Darsga o'z vaqtida keldi,10,584,1015,,
22942,178,2026-04-10,earn,attendance,Darsga o'z vaqtida keldi,10,594,1016,,
22943,178,2026-04-11,earn,homework,Uy vazifasi (74 ball),11,605,,936,
22944,178,2026-04-13,earn,attendance_late,Kechikdi (9 daq),4,609,1017,,
22945,178,2026-04-15,earn,homework,Uy vazifasi (67 ball),13,622,,937,
22946,178,2026-04-15,earn,attendance,Darsga o'z vaqtida keldi,10,632,1018,,
22947,178,2026-04-19,earn,homework,Uy vazifasi (57 ball),8,640,,938,
22948,178,2026-04-15,earn,activity,Darsdagi faollik / to'g'ri javob,10,650,1018,,
22949,178,2026-04-17,earn,attendance,Darsga o'z vaqtida keldi,10,660,1019,,
22950,178,2026-04-20,earn,homework,Uy vazifasi (75 ball),11,671,,939,
22951,178,2026-04-20,earn,attendance,Darsga o'z vaqtida keldi,10,681,1020,,
22952,178,2026-04-20,earn,homework,Uy vazifasi (91 ball),27,708,,940,
22953,178,2026-04-22,earn,attendance,Darsga o'z vaqtida keldi,10,718,1021,,
22954,178,2026-04-22,earn,homework,Uy vazifasi (92 ball),18,736,,941,
22955,178,2026-04-24,earn,attendance,Darsga o'z vaqtida keldi,10,746,1022,,
22956,178,2026-04-24,earn,homework,Uy vazifasi (87 ball),13,759,,942,
22957,178,2026-04-27,earn,attendance_late,Kechikdi (9 daq),4,763,1023,,
22958,178,2026-05-01,earn,homework,Uy vazifasi (71 ball),8,771,,943,
22959,178,2026-04-27,earn,activity,Darsdagi faollik / to'g'ri javob,5,776,1023,,
22960,178,2026-04-29,earn,attendance,Darsga o'z vaqtida keldi,10,786,1024,,
22961,178,2026-05-01,earn,attendance,Darsga o'z vaqtida keldi,10,796,1025,,
22962,178,2026-05-03,earn,homework,Uy vazifasi (87 ball),26,822,,945,
22963,178,2026-05-04,earn,attendance,Darsga o'z vaqtida keldi,10,832,1026,,
22964,178,2026-05-08,earn,homework,Uy vazifasi (77 ball),9,841,,946,
22965,178,2026-05-06,earn,attendance,Darsga o'z vaqtida keldi,10,851,1027,,
22966,178,2026-05-08,earn,attendance,Darsga o'z vaqtida keldi,10,861,1028,,
22967,178,2026-05-09,earn,homework,Uy vazifasi (91 ball),27,888,,947,
22968,178,2026-05-13,earn,homework,Uy vazifasi (78 ball),15,903,,948,
22969,178,2026-05-13,earn,attendance,Darsga o'z vaqtida keldi,10,913,1030,,
22970,178,2026-05-13,earn,homework,Uy vazifasi (64 ball),16,929,,949,
22971,178,2026-05-15,earn,attendance,Darsga o'z vaqtida keldi,10,939,1031,,
22972,178,2026-05-15,earn,activity,Darsdagi faollik / to'g'ri javob,5,944,1031,,
22973,178,2026-05-18,earn,attendance,Darsga o'z vaqtida keldi,10,954,1032,,
22974,178,2026-05-22,earn,homework,Uy vazifasi (85 ball),12,966,,951,
22975,178,2026-05-18,earn,activity,Darsdagi faollik / to'g'ri javob,5,971,1032,,
22976,178,2026-05-20,earn,attendance,Darsga o'z vaqtida keldi,10,981,1033,,
22977,178,2026-05-21,earn,homework,Uy vazifasi (87 ball),13,994,,952,
22978,178,2026-05-22,earn,attendance,Darsga o'z vaqtida keldi,10,1004,1034,,
22979,178,2026-05-22,earn,homework,Uy vazifasi (82 ball),20,1024,,953,
22980,178,2026-05-25,earn,attendance,Darsga o'z vaqtida keldi,10,1034,1035,,
22981,178,2026-05-26,earn,homework,Uy vazifasi (76 ball),11,1045,,954,
22982,178,2026-05-27,earn,attendance,Darsga o'z vaqtida keldi,10,1055,1036,,
22983,178,2026-05-30,earn,homework,Uy vazifasi (88 ball),17,1072,,955,
22984,178,2026-05-29,earn,attendance,Darsga o'z vaqtida keldi,10,1082,1037,,
22985,178,2026-05-31,earn,homework,Uy vazifasi (86 ball),21,1103,,956,
22986,178,2026-06-01,earn,attendance,Darsga o'z vaqtida keldi,10,1113,1038,,
22987,178,2026-06-04,earn,homework,Uy vazifasi (86 ball),21,1134,,957,
22988,178,2026-06-01,earn,activity,Darsdagi faollik / to'g'ri javob,10,1144,1038,,
22989,178,2026-06-03,earn,attendance,Darsga o'z vaqtida keldi,10,1154,1039,,
22990,178,2026-06-03,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,1204,1039,,
22991,178,2026-06-03,earn,activity,Darsdagi faollik / to'g'ri javob,10,1214,1039,,
22992,178,2026-06-05,earn,attendance,Darsga o'z vaqtida keldi,10,1224,1040,,
22993,178,2026-06-08,earn,attendance_late,Kechikdi (14 daq),4,1228,1041,,
22994,178,2026-06-08,earn,homework,Uy vazifasi (83 ball),16,1244,,959,
22995,178,2026-06-10,earn,attendance,Darsga o'z vaqtida keldi,10,1254,1042,,
22996,178,2026-06-11,earn,homework,Uy vazifasi (81 ball),24,1278,,960,
22997,178,2026-06-10,earn,activity,Darsdagi faollik / to'g'ri javob,10,1288,1042,,
22998,178,2026-06-12,earn,attendance_late,Kechikdi (16 daq),4,1292,1043,,
22999,178,2026-06-13,earn,homework,Uy vazifasi (88 ball),22,1314,,961,
23000,178,2026-06-15,earn,attendance,Darsga o'z vaqtida keldi,10,1324,1044,,
23001,178,2026-06-19,earn,homework,Uy vazifasi (85 ball),25,1349,,962,
23002,178,2026-06-17,earn,attendance,Darsga o'z vaqtida keldi,10,1359,1045,,
23003,178,2026-06-17,earn,homework,Uy vazifasi (74 ball),14,1373,,963,
23004,178,2026-06-19,earn,attendance,Darsga o'z vaqtida keldi,10,1383,1046,,
23005,178,2026-06-28,earn,homework,Uy vazifasi (60 ball),9,1392,,964,
23006,178,2026-06-22,earn,attendance,Darsga o'z vaqtida keldi,10,1402,1047,,
23007,178,2026-06-24,earn,attendance,Darsga o'z vaqtida keldi,10,1412,1048,,
23008,178,2026-06-25,earn,homework,Uy vazifasi (85 ball),21,1433,,966,
23009,178,2026-06-26,earn,attendance,Darsga o'z vaqtida keldi,10,1443,1049,,
23010,178,2026-06-29,earn,homework,Uy vazifasi (87 ball),17,1460,,967,
23011,178,2026-06-29,earn,attendance,Darsga o'z vaqtida keldi,10,1470,1050,,
23012,178,2026-06-29,earn,homework,Uy vazifasi (84 ball),16,1486,,968,
23013,178,2026-06-29,earn,activity,Darsdagi faollik / to'g'ri javob,5,1491,1050,,
23014,178,2026-07-01,earn,attendance,Darsga o'z vaqtida keldi,10,1501,1051,,
23015,178,2026-07-03,earn,attendance,Darsga o'z vaqtida keldi,10,1511,1052,,
23016,178,2026-07-05,earn,homework,Uy vazifasi (85 ball),25,1536,,969,
23017,178,2026-07-10,earn,homework,Uy vazifasi (57 ball),8,1544,,970,
23018,178,2026-07-08,earn,attendance,Darsga o'z vaqtida keldi,10,1554,1054,,
23019,178,2026-07-10,earn,homework,Uy vazifasi (82 ball),16,1570,,971,
23020,178,2026-07-14,earn,homework,Uy vazifasi (72 ball),14,1584,,972,
23021,178,2026-07-13,earn,attendance,Darsga o'z vaqtida keldi,10,1594,1056,,
23022,178,2026-07-14,earn,homework,Uy vazifasi (84 ball),16,1610,,973,
23023,178,2026-07-15,earn,attendance,Darsga o'z vaqtida keldi,10,1620,1057,,
23024,178,2026-07-17,earn,homework,Uy vazifasi (80 ball),24,1644,,974,
23025,178,2026-07-17,earn,attendance,Darsga o'z vaqtida keldi,10,1654,1058,,
23026,178,2026-07-19,earn,homework,Uy vazifasi (84 ball),21,1675,,975,
23027,178,2026-07-20,earn,attendance_late,Kechikdi (25 daq),4,1679,1059,,
23028,178,2026-07-23,earn,homework,Uy vazifasi (88 ball),26,1705,,976,
23029,178,2026-07-20,earn,activity,Darsdagi faollik / to'g'ri javob,5,1710,1059,,
23030,178,2026-07-22,earn,attendance,Darsga o'z vaqtida keldi,10,1720,1060,,
23031,178,2026-07-23,earn,homework,Uy vazifasi (83 ball),16,1736,,977,
23032,178,2026-07-24,earn,attendance,Darsga o'z vaqtida keldi,10,1746,1061,,
23033,178,2026-07-25,earn,homework,Uy vazifasi (91 ball),27,1773,,978,
23034,178,2026-07-27,earn,attendance,Darsga o'z vaqtida keldi,10,1783,1062,,
23035,178,2026-08-04,earn,homework,Uy vazifasi (64 ball),11,1794,,979,
23036,178,2026-07-27,spend,shop,Sotib oldi: Powerbank,-1200,594,,,Powerbank
23037,178,2026-07-29,earn,attendance,Darsga o'z vaqtida keldi,10,604,1063,,
23038,178,2026-07-31,earn,attendance,Darsga o'z vaqtida keldi,10,614,1064,,
23039,178,2026-08-01,earn,homework,Uy vazifasi (80 ball),16,630,,980,
23040,178,2026-04-05,earn,makeup_completed,Qoldirilgan darsni yopdi: Variantlar,10,640,1013,,
23041,178,2026-05-13,earn,makeup_completed,Qoldirilgan darsni yopdi: Prototiplash,10,650,1029,,
23042,178,2026-07-08,earn,makeup_completed,Qoldirilgan darsni yopdi: Rang nazariyasi,10,660,1053,,
23043,179,2026-02-09,earn,attendance_late,Kechikdi (15 daq),4,4,992,,
23044,179,2026-02-09,earn,homework,Uy vazifasi (80 ball),24,28,,914,
23045,179,2026-02-13,earn,attendance,Darsga o'z vaqtida keldi,10,38,994,,
23046,179,2026-02-17,earn,homework,Uy vazifasi (69 ball),8,46,,916,
23047,179,2026-02-16,penalty,absent_unexcused,Sababsiz qoldirdi,-5,41,995,,
23048,179,2026-02-18,earn,attendance,Darsga o'z vaqtida keldi,10,51,996,,
23049,179,2026-02-20,penalty,absent_unexcused,Sababsiz qoldirdi,-5,46,997,,
23050,179,2026-02-23,earn,attendance,Darsga o'z vaqtida keldi,10,56,998,,
23051,179,2026-02-23,earn,homework,Uy vazifasi (54 ball),13,69,,920,
23052,179,2026-02-25,earn,attendance,Darsga o'z vaqtida keldi,10,79,999,,
23053,179,2026-02-25,earn,activity,Darsdagi faollik / to'g'ri javob,5,84,999,,
23054,179,2026-02-27,earn,attendance,Darsga o'z vaqtida keldi,10,94,1000,,
23055,179,2026-03-02,earn,attendance,Darsga o'z vaqtida keldi,10,104,1001,,
23056,179,2026-03-06,earn,homework,Uy vazifasi (72 ball),8,112,,923,
23057,179,2026-03-04,earn,attendance,Darsga o'z vaqtida keldi,10,122,1002,,
23058,179,2026-03-06,earn,homework,Uy vazifasi (69 ball),13,135,,924,
23059,179,2026-03-04,earn,activity,Darsdagi faollik / to'g'ri javob,5,140,1002,,
23060,179,2026-03-06,earn,attendance_late,Kechikdi (7 daq),4,144,1003,,
23061,179,2026-03-09,earn,attendance_late,Kechikdi (9 daq),4,148,1004,,
23062,179,2026-03-15,earn,homework,Uy vazifasi (65 ball),7,155,,925,
23063,179,2026-03-11,earn,attendance,Darsga o'z vaqtida keldi,10,165,1005,,
23064,179,2026-03-16,earn,homework,Uy vazifasi (70 ball),12,177,,926,
23065,179,2026-03-11,earn,activity,Darsdagi faollik / to'g'ri javob,5,182,1005,,
23066,179,2026-03-13,earn,attendance,Darsga o'z vaqtida keldi,10,192,1006,,
23067,179,2026-03-16,earn,homework,Uy vazifasi (68 ball),10,202,,927,
23068,179,2026-03-16,earn,attendance,Darsga o'z vaqtida keldi,10,212,1007,,
23069,179,2026-03-18,earn,homework,Uy vazifasi (68 ball),17,229,,928,
23070,179,2026-03-16,earn,activity,Darsdagi faollik / to'g'ri javob,15,244,1007,,
23071,179,2026-03-18,earn,attendance_late,Kechikdi (19 daq),4,248,1008,,
23072,179,2026-03-22,earn,homework,Uy vazifasi (63 ball),15,263,,929,
23073,179,2026-03-25,penalty,absent_unexcused,Sababsiz qoldirdi,-5,258,1009,,
23074,179,2026-03-27,earn,attendance,Darsga o'z vaqtida keldi,10,268,1010,,
23075,179,2026-04-03,earn,homework,Uy vazifasi (50 ball),6,274,,931,
23076,179,2026-03-30,earn,attendance_late,Kechikdi (12 daq),4,278,1011,,
23077,179,2026-04-04,earn,homework,Uy vazifasi (63 ball),9,287,,932,
23078,179,2026-03-30,earn,activity,Darsdagi faollik / to'g'ri javob,5,292,1011,,
23079,179,2026-04-01,earn,attendance,Darsga o'z vaqtida keldi,10,302,1012,,
23080,179,2026-04-02,earn,homework,Uy vazifasi (58 ball),11,313,,933,
23081,179,2026-04-05,earn,homework,Uy vazifasi (65 ball),13,326,,934,
23082,179,2026-04-09,earn,homework,Uy vazifasi (70 ball),21,347,,935,
23083,179,2026-04-10,earn,attendance,Darsga o'z vaqtida keldi,10,357,1016,,
23084,179,2026-04-11,earn,homework,Uy vazifasi (60 ball),9,366,,936,
23085,179,2026-04-13,earn,attendance,Darsga o'z vaqtida keldi,10,376,1017,,
23086,179,2026-04-15,earn,attendance,Darsga o'z vaqtida keldi,10,386,1018,,
23087,179,2026-04-15,earn,homework,Uy vazifasi (67 ball),16,402,,938,
23088,179,2026-04-17,penalty,absent_unexcused,Sababsiz qoldirdi,-5,397,1019,,
23089,179,2026-04-20,earn,attendance,Darsga o'z vaqtida keldi,10,407,1020,,
23090,179,2026-04-20,earn,homework,Uy vazifasi (77 ball),23,430,,940,
23091,179,2026-04-22,earn,attendance_late,Kechikdi (22 daq),4,434,1021,,
23092,179,2026-04-22,earn,homework,Uy vazifasi (61 ball),12,446,,941,
23093,179,2026-04-24,earn,attendance,Darsga o'z vaqtida keldi,10,456,1022,,
23094,179,2026-04-30,earn,homework,Uy vazifasi (58 ball),5,461,,942,
23095,179,2026-04-24,earn,activity,Darsdagi faollik / to'g'ri javob,10,471,1022,,
23096,179,2026-04-27,earn,attendance,Darsga o'z vaqtida keldi,10,481,1023,,
23097,179,2026-04-29,earn,homework,Uy vazifasi (70 ball),14,495,,943,
23098,179,2026-04-29,earn,attendance,Darsga o'z vaqtida keldi,10,505,1024,,
23099,179,2026-05-04,earn,homework,Uy vazifasi (52 ball),6,511,,944,
23100,179,2026-05-01,earn,attendance,Darsga o'z vaqtida keldi,10,521,1025,,
23101,179,2026-05-01,earn,activity,Darsdagi faollik / to'g'ri javob,10,531,1025,,
23102,179,2026-05-04,earn,attendance,Darsga o'z vaqtida keldi,10,541,1026,,
